"","Sample2_1","Sample3_1","Sample4_1","DI_1","Sample2_2","Sample3_2","Sample5_2","Sample7_2","DI_2","Sample2_4","Sample3_3","Sample4_3","Sample4_4","Sample5_3","Sample9_3","DI_3"
"M383T578_POS",6.16842948637579,6.12104621619871,6.24469382258515,5.93656121773383,6.12435193409451,6.11270468380233,6.25277886617522,5.93997814059501,6.35080560798615,6.12303668322806,6.11211657576876,6.12057071406572,6.17925507084843,5.97217165494361,6.06911698261783,6.08986242299921
"M383T836_POS",6.76894678818731,6.54060982748663,6.74512506555217,6.62832634537514,6.77937379442254,6.88101446292522,6.63830303063418,6.77955963245727,6.78425760076488,6.60345921704254,6.74996998569208,6.73188939454234,6.63960157742339,6.72191271673793,6.64761620311298,6.87938283168031
"M383T789_POS",6.78012700522368,6.68236527644129,6.70583820276692,6.70926777307311,6.72971475846037,6.74975407875761,6.6398132677861,6.78232830175759,6.46423362677066,6.68311255232499,6.8446623058721,6.63612763327595,6.49044587171066,6.76923538555075,6.36320095785473,6.73488735174911
"M383T784_POS",6.40076748506376,6.91774628887313,7.23213456653618,6.79696060676213,6.3660039468734,6.66731194014279,7.12188839185366,6.64773522245714,6.68930399935368,6.4787995631434,6.48241626547695,6.73049666065118,6.18592159442623,7.35259824917145,6.56938881307559,6.29020654481147
"M384T420_1_POS",6.02929153065803,6.18291237779403,6.12377201112529,6.18428925154019,5.99274261524692,6.22345366667859,5.93773141341352,5.9656752549238,6.16335423065526,6.15489032023971,6.1699592735823,6.32592752317889,6.16332997365899,6.12244285749504,6.21657572561196,6.31954488780138
"M384T181_POS",6.4084930765057,7.00257146702595,6.76290682780756,6.9558026926727,6.38266720508098,6.84882066234595,6.98818277410113,6.91686357077338,7.33671321887604,6.13629440031863,6.82806725904925,6.75337301981241,7.07649921575247,6.52911632500248,7.40886785541401,7.04732170505058
"M384T718_POS",5.82008991717846,5.84586695813715,5.89368033845515,5.58235291128989,5.7320248019893,5.91270526521062,5.7709345239518,6.04104238930286,5.81830848271161,5.78462567797356,5.79309630739715,5.78731182012984,5.93276653730667,5.71198651245808,5.81201428079737,5.89452592884607
"M384T775_POS",5.68214672803307,5.79582684843449,5.57017694277228,5.94523768132493,5.73709546790301,6.20851828541409,5.73606889658724,5.69254422345945,5.68348121689982,5.67111458235127,5.6738973790729,5.63317315753133,5.78849788769579,5.65158431270354,5.73990887758474,5.96983131202242
"M384T563_POS",6.42699637464277,6.30472648126348,6.31163068785636,6.39714977101205,6.33175104813769,6.36430651185802,6.27810445853679,6.32365705466603,6.28600796779547,6.3302729365235,6.35751946914026,6.31415689697492,6.29060107869668,6.28441654008901,6.38398590869469,6.3181344262651
"M384T747_POS",5.44543562647883,5.77717497967533,5.75054204745412,6.54911798145785,5.39301415746924,5.91726287255476,5.68806517244899,5.61526066811677,5.39449938624951,5.55084405176966,5.60589264103712,5.49757033854947,5.48455401613734,5.56904657519738,5.43653144283703,6.57363545244236
"M384T789_POS",6.15203630958139,6.01745525294529,5.93918271757006,5.62368906440933,6.08521117057835,6.17470506799992,5.82495340372919,6.17204822598446,6.05291350142285,5.95744957506658,6.13681243471661,6.03463465568715,5.95421312786828,6.08406155138883,6.05285698934719,6.20021314131501
"M384T703_POS",7.40428545236541,7.59540307693425,7.37929375794152,7.50236843165371,7.39927045792959,7.79654944039369,7.14773113492215,7.5470100773529,7.32397271455769,7.34454518819053,7.56824266587782,7.40097362174129,7.37104644070196,7.29541253046316,7.19423744472801,7.5240009253522
"M384T485_POS",5.69034708692632,5.78415924835833,5.70658561276973,5.9842217493786,5.95574212894791,5.82808353327012,5.95130590235813,5.96321304173101,5.86041345130669,5.88350909511536,6.13235149226689,5.95907776286547,5.90722842417929,5.84436383413282,5.79792676443857,5.74264772663533
"M384T420_2_POS",5.892361809931,5.96434998883596,6.04738352365556,6.01503208090379,5.92476896213404,5.86880195223302,5.93826262366712,5.94762173585582,6.0570226975538,5.87000266839463,5.99048310390783,6.00978313237035,5.96161614739294,5.9894660125934,6.11517257656747,6.15424199114914
"M384T695_POS",7.3507799808273,7.31060861750432,7.42841054963323,7.40355160309342,7.27624557577003,7.24332248797839,7.27074808548451,7.30324014601804,7.17976480334998,7.41930285364572,7.16215782496675,7.21082041208742,7.32138797961277,7.36342094869764,7.39356098030034,7.38646371202494
"M385T450_POS",5.93262062882874,6.02757227755873,5.70569073848067,5.74117496009878,5.85887831371419,5.83647495524558,5.84239450521387,5.82195337541462,6.24479921131801,5.82103835426668,5.86836417483327,5.91727013939199,6.36739448904383,5.86042489893269,6.34321794761328,5.54788518114378
"M385T181_POS",6.0861913214931,6.10081618493851,5.95192439463885,6.08078897902945,6.17963714340008,6.02308428692746,6.11199577857885,6.07998015076038,6.46364837668418,6.0729722675022,5.99872473455406,5.86280050082784,6.21400450537961,6.30746655095213,6.60042037262791,6.24422966186621
